Episode,NumGreen,NumYellow,NumRed,NumWaste,WasteLeft,DisposedWaste,TotalReward,AvgActorLoss,AvgCriticLoss,AvgEntropy
19628,1,1,1,11.4,0,0,93.43,-0.0108,3.3027,1.0629
19629,1,1,1,8.0,0,0,86.63,-0.0108,3.3027,1.0629
19630,1,1,1,10.0,0,0,108.34,-0.0108,3.3027,1.0629
19631,1,1,1,9.5,0,0,108.11,-0.0106,3.7237,1.0437
19632,1,1,1,12.0,0,0,136.46,-0.0106,3.7237,1.0437
19633,1,1,1,10.1,0,0,72.39,-0.0106,3.7237,1.0437
19634,1,1,1,10.8,0,0,109.81,-0.0107,2.9330,1.0533
19635,1,1,1,9.0,0,0,101.30,-0.0107,2.9330,1.0533
19636,1,1,1,7.6,0,0,68.88,-0.0107,2.9330,1.0533
19637,1,1,1,10.0,0,0,97.50,-0.0107,2.5665,1.0691
19638,1,1,1,10.0,0,0,104.71,-0.0107,2.5665,1.0691
19639,1,1,1,9.9,0,0,98.81,-0.0107,2.5665,1.0691
19640,1,1,1,9.1,0,0,99.75,-0.0109,2.6898,1.0700
19641,1,1,1,9.2,0,0,102.23,-0.0109,2.6898,1.0700
19642,1,1,1,10.1,0,0,106.14,-0.0109,2.6898,1.0700
19643,1,1,1,9.6,0,0,89.84,-0.0108,3.0998,1.0718
19644,1,1,1,9.5,0,0,90.92,-0.0108,3.0998,1.0718
19645,1,1,1,11.1,0,0,104.42,-0.0108,3.0998,1.0718
19646,1,1,1,9.9,0,0,104.71,-0.0112,3.1945,1.0915
19647,1,1,1,9.0,0,0,65.14,-0.0112,3.1945,1.0915
19648,1,1,1,9.9,0,0,100.88,-0.0112,3.1945,1.0915
19649,1,1,1,11.6,0,0,119.46,-0.0113,2.8430,1.1120
19650,1,1,1,11.0,0,0,125.28,-0.0113,2.8430,1.1120
19651,1,1,1,10.9,0,0,88.75,-0.0113,2.8430,1.1120
19652,1,1,1,11.1,0,0,129.02,-0.0113,3.1243,1.0913
19653,1,1,1,10.0,0,0,101.03,-0.0113,3.1243,1.0913
19654,1,1,1,10.6,0,0,119.57,-0.0113,3.1243,1.0913
19655,1,1,1,10.8,0,0,113.09,-0.0111,3.3426,1.0974
19656,1,1,1,8.4,0,0,94.38,-0.0111,3.3426,1.0974
19657,1,1,1,10.2,0,0,107.55,-0.0111,3.3426,1.0974
19658,1,1,1,10.0,0,0,105.95,-0.0112,3.0051,1.1040
19659,1,1,1,10.1,0,0,115.28,-0.0112,3.0051,1.1040
19660,1,1,1,9.2,0,0,101.31,-0.0112,3.0051,1.1040
19661,1,1,1,9.6,0,0,97.58,-0.0112,3.2135,1.0905
19662,1,1,1,10.6,0,0,125.89,-0.0112,3.2135,1.0905
19663,1,1,1,11.2,0,0,128.11,-0.0112,3.2135,1.0905
19664,1,1,1,9.0,0,0,98.73,-0.0108,3.1593,1.0503
19665,1,1,1,10.2,0,0,108.93,-0.0108,3.1593,1.0503
19666,1,1,1,10.1,0,0,105.18,-0.0108,3.1593,1.0503
19667,1,1,1,8.0,0,0,90.85,-0.0114,3.0897,1.1131
19668,1,1,1,8.9,0,0,91.45,-0.0114,3.0897,1.1131
19669,1,1,1,9.4,0,0,100.64,-0.0114,3.0897,1.1131
19670,1,1,1,8.9,0,0,92.69,-0.0112,3.1370,1.1075
19671,1,1,1,10.0,0,0,97.97,-0.0112,3.1370,1.1075
19672,1,1,1,9.6,0,0,104.93,-0.0112,3.1370,1.1075
19673,1,1,1,9.0,0,0,95.17,-0.0114,2.8860,1.1236
19674,1,1,1,10.1,0,0,83.47,-0.0114,2.8860,1.1236
19675,1,1,1,9.5,0,0,105.31,-0.0114,2.8860,1.1236
19676,1,1,1,10.1,0,0,92.75,-0.0115,3.1655,1.1344
19677,1,1,1,9.9,0,0,115.32,-0.0115,3.1655,1.1344
19678,1,1,1,9.0,0,0,95.69,-0.0115,3.1655,1.1344
19679,1,1,1,9.9,0,0,110.79,-0.0114,2.5864,1.1291
19680,1,1,1,9.1,0,0,79.82,-0.0114,2.5864,1.1291
19681,1,1,1,10.6,0,0,103.92,-0.0114,2.5864,1.1291
19682,1,1,1,9.6,0,0,107.15,-0.0115,3.4651,1.1238
19683,1,1,1,8.2,0,0,87.36,-0.0115,3.4651,1.1238
19684,1,1,1,10.6,0,0,114.50,-0.0115,3.4651,1.1238
19685,1,1,1,10.4,0,0,104.39,-0.0117,3.1464,1.1341
19686,1,1,1,8.8,0,0,92.86,-0.0117,3.1464,1.1341
19687,1,1,1,9.5,0,0,89.93,-0.0117,3.1464,1.1341
19688,1,1,1,9.6,0,0,105.26,-0.0120,2.4310,1.1485
19689,1,1,1,10.1,0,0,100.58,-0.0120,2.4310,1.1485
19690,1,1,1,8.9,0,0,82.48,-0.0120,2.4310,1.1485
19691,1,1,1,12.1,0,0,140.78,-0.0113,3.0442,1.1149
19692,1,1,1,10.6,0,0,101.64,-0.0113,3.0442,1.1149
19693,1,1,1,10.2,0,0,117.08,-0.0113,3.0442,1.1149
19694,1,1,1,8.8,0,0,90.56,-0.0116,2.8190,1.1420
19695,1,1,1,12.0,0,0,133.37,-0.0116,2.8190,1.1420
19696,1,1,1,10.4,0,0,115.18,-0.0116,2.8190,1.1420
19697,1,1,1,11.8,0,0,133.85,-0.0112,2.9093,1.1128
19698,1,1,1,9.8,0,0,96.77,-0.0112,2.9093,1.1128
19699,1,1,1,10.2,0,0,119.61,-0.0112,2.9093,1.1128
19700,1,1,1,11.8,0,0,131.13,-0.0115,3.0058,1.1349
19701,1,1,1,10.0,0,0,113.67,-0.0115,3.0058,1.1349
19702,1,1,1,11.4,0,0,125.09,-0.0115,3.0058,1.1349
19703,1,1,1,10.2,0,0,110.61,-0.0112,2.8896,1.1008
19704,1,1,1,10.0,0,0,108.45,-0.0112,2.8896,1.1008
19705,1,1,1,10.1,0,0,107.16,-0.0112,2.8896,1.1008
19706,1,1,1,8.4,0,0,92.79,-0.0114,3.0991,1.1133
19707,1,1,1,9.6,0,0,104.17,-0.0114,3.0991,1.1133
19708,1,1,1,9.9,0,0,112.17,-0.0114,3.0991,1.1133
19709,1,1,1,11.9,0,0,136.40,-0.0114,2.7013,1.1270
19710,1,1,1,9.0,0,0,90.82,-0.0114,2.7013,1.1270
19711,1,1,1,10.8,0,0,121.65,-0.0114,2.7013,1.1270
19712,1,1,1,10.2,0,0,106.14,-0.0114,3.0110,1.1219
19713,1,1,1,7.6,0,0,78.09,-0.0114,3.0110,1.1219
19714,1,1,1,9.1,0,0,96.61,-0.0114,3.0110,1.1219
19715,1,1,1,9.5,0,0,87.71,-0.0114,2.8951,1.1154
19716,1,1,1,9.1,0,0,102.88,-0.0114,2.8951,1.1154
19717,1,1,1,11.0,0,0,117.57,-0.0114,2.8951,1.1154
19718,1,1,1,9.2,0,0,102.50,-0.0111,3.6139,1.0885
19719,1,1,1,11.4,0,0,100.81,-0.0111,3.6139,1.0885
19720,1,1,1,12.4,0,0,128.76,-0.0111,3.6139,1.0885
19721,1,1,1,8.9,0,0,94.77,-0.0111,4.2489,1.0826
19722,1,1,1,7.9,0,0,69.55,-0.0111,4.2489,1.0826
19723,1,1,1,10.2,0,0,104.93,-0.0111,4.2489,1.0826
19724,1,1,1,10.4,0,0,111.53,-0.0115,2.7774,1.1186
19725,1,1,1,10.9,0,0,125.63,-0.0115,2.7774,1.1186
19726,1,1,1,10.1,0,0,102.89,-0.0115,2.7774,1.1186
19727,1,1,1,10.6,0,0,120.14,-0.0111,3.2855,1.0809
19728,1,1,1,11.2,0,0,118.13,-0.0111,3.2855,1.0809
19729,1,1,1,10.9,0,0,125.11,-0.0111,3.2855,1.0809
19730,1,1,1,9.6,0,0,102.53,-0.0115,2.9692,1.1271
19731,1,1,1,8.4,0,0,88.91,-0.0115,2.9692,1.1271
19732,1,1,1,11.1,0,0,124.40,-0.0115,2.9692,1.1271
19733,1,1,1,10.9,0,0,108.88,-0.0113,3.6181,1.1097
19734,1,1,1,10.6,0,0,98.09,-0.0113,3.6181,1.1097
19735,1,1,1,7.5,0,0,83.47,-0.0113,3.6181,1.1097
19736,1,1,1,11.1,0,0,117.15,-0.0114,2.3444,1.1232
19737,1,1,1,11.0,0,0,106.80,-0.0114,2.3444,1.1232
19738,1,1,1,8.8,0,0,92.40,-0.0114,2.3444,1.1232
19739,1,1,1,10.4,0,0,100.44,-0.0110,2.5897,1.0964
19740,1,1,1,11.1,0,0,124.45,-0.0110,2.5897,1.0964
19741,1,1,1,11.8,0,0,131.70,-0.0110,2.5897,1.0964
19742,1,1,1,10.1,0,0,101.42,-0.0112,2.7029,1.1043
19743,1,1,1,11.4,0,0,127.49,-0.0112,2.7029,1.1043
19744,1,1,1,10.8,0,0,126.83,-0.0112,2.7029,1.1043
19745,1,1,1,9.2,0,0,106.09,-0.0109,3.0707,1.0695
19746,1,1,1,9.9,0,0,101.93,-0.0109,3.0707,1.0695
19747,1,1,1,7.5,0,0,82.71,-0.0109,3.0707,1.0695
19748,1,1,1,9.4,0,0,106.88,-0.0112,2.9142,1.1064
19749,1,1,1,9.5,0,0,101.38,-0.0112,2.9142,1.1064
19750,1,1,1,10.1,0,0,113.48,-0.0112,2.9142,1.1064
19751,1,1,1,9.8,0,0,93.79,-0.0112,3.1756,1.0908
19752,1,1,1,7.6,0,0,79.90,-0.0112,3.1756,1.0908
19753,1,1,1,9.9,0,0,92.45,-0.0112,3.1756,1.0908
19754,1,1,1,10.8,0,0,121.58,-0.0111,2.4726,1.0904
19755,1,1,1,10.8,0,0,121.28,-0.0111,2.4726,1.0904
19756,1,1,1,10.8,0,0,118.68,-0.0111,2.4726,1.0904
19757,1,1,1,10.9,0,0,93.33,-0.0109,3.5256,1.0742
19758,1,1,1,10.1,0,0,112.40,-0.0109,3.5256,1.0742
19759,1,1,1,11.5,0,0,123.10,-0.0109,3.5256,1.0742
19760,1,1,1,9.1,0,0,103.33,-0.0111,2.6557,1.0926
19761,1,1,1,10.1,0,0,96.60,-0.0111,2.6557,1.0926
19762,1,1,1,8.9,0,0,100.23,-0.0111,2.6557,1.0926
19763,1,1,1,8.0,0,0,83.80,-0.0111,2.7740,1.0837
19764,1,1,1,12.5,0,0,137.21,-0.0111,2.7740,1.0837
19765,1,1,1,9.4,0,0,85.88,-0.0111,2.7740,1.0837
19766,1,1,1,10.6,0,0,103.85,-0.0108,3.3510,1.0649
19767,1,1,1,10.0,0,0,110.11,-0.0108,3.3510,1.0649
19768,1,1,1,9.6,0,0,106.81,-0.0108,3.3510,1.0649
19769,1,1,1,8.5,0,0,95.85,-0.0110,3.1809,1.0825
19770,1,1,1,9.4,0,0,109.08,-0.0110,3.1809,1.0825
19771,1,1,1,10.9,0,0,116.92,-0.0110,3.1809,1.0825
19772,1,1,1,9.9,0,0,81.28,-0.0109,3.7999,1.0716
19773,1,1,1,10.2,0,0,67.76,-0.0109,3.7999,1.0716
19774,1,1,1,8.9,0,0,101.82,-0.0109,3.7999,1.0716
19775,1,1,1,10.9,0,0,104.81,-0.0107,3.3371,1.0627
19776,1,1,1,10.0,0,0,112.94,-0.0107,3.3371,1.0627
19777,1,1,1,12.1,0,0,135.71,-0.0107,3.3371,1.0627
19778,1,1,1,11.0,0,0,125.87,-0.0108,4.1545,1.0640
19779,1,1,1,12.2,0,0,135.67,-0.0108,4.1545,1.0640
19780,1,1,1,11.4,0,0,130.68,-0.0108,4.1545,1.0640
19781,1,1,1,9.1,0,0,80.20,-0.0110,4.1935,1.0759
19782,1,1,1,10.2,0,0,74.59,-0.0110,4.1935,1.0759
19783,1,1,1,11.5,0,0,123.88,-0.0110,4.1935,1.0759
19784,1,1,1,9.5,0,0,82.30,-0.0111,2.8942,1.0849
19785,1,1,1,10.6,0,0,108.39,-0.0111,2.8942,1.0849
19786,1,1,1,9.9,0,0,115.23,-0.0111,2.8942,1.0849
19787,1,1,1,11.6,0,0,120.29,-0.0112,2.4395,1.1143
19788,1,1,1,8.4,0,0,91.83,-0.0112,2.4395,1.1143
19789,1,1,1,9.4,0,0,107.90,-0.0112,2.4395,1.1143
19790,1,1,1,9.9,0,0,85.22,-0.0112,2.9936,1.1082
19791,1,1,1,10.8,0,0,102.40,-0.0112,2.9936,1.1082
19792,1,1,1,8.2,0,0,69.57,-0.0112,2.9936,1.1082
19793,1,1,1,10.2,0,0,102.19,-0.0111,2.5701,1.0892
19794,1,1,1,10.9,0,0,119.27,-0.0111,2.5701,1.0892
19795,1,1,1,9.8,0,0,90.33,-0.0111,2.5701,1.0892
19796,1,1,1,8.4,0,0,93.75,-0.0111,3.0322,1.1038
19797,1,1,1,10.6,0,0,102.52,-0.0111,3.0322,1.1038
19798,1,1,1,13.9,0,0,139.74,-0.0111,3.0322,1.1038
19799,1,1,1,11.6,0,0,131.75,-0.0111,3.7308,1.0930
19800,1,1,1,9.8,0,0,112.65,-0.0111,3.7308,1.0930
19801,1,1,1,9.4,0,0,94.14,-0.0111,3.7308,1.0930
19802,1,1,1,9.4,0,0,77.71,-0.0113,3.5394,1.1183
19803,1,1,1,11.1,0,0,98.37,-0.0113,3.5394,1.1183
19804,1,1,1,11.4,0,0,107.73,-0.0113,3.5394,1.1183
19805,1,1,1,11.0,0,0,86.22,-0.0112,3.7897,1.0887
19806,1,1,1,11.5,0,0,128.43,-0.0112,3.7897,1.0887
19807,1,1,1,8.8,0,0,96.34,-0.0112,3.7897,1.0887
19808,1,1,1,10.8,0,0,120.41,-0.0112,3.4991,1.1054
19809,1,1,1,8.9,0,0,97.79,-0.0112,3.4991,1.1054
19810,1,1,1,7.6,0,0,56.37,-0.0112,3.4991,1.1054
19811,1,1,1,9.8,0,0,110.42,-0.0109,2.7393,1.0772
19812,1,1,1,13.2,0,0,144.16,-0.0109,2.7393,1.0772
19813,1,1,1,9.4,0,0,77.50,-0.0109,2.7393,1.0772
19814,1,1,1,8.4,0,0,93.67,-0.0108,4.2636,1.0592
19815,1,1,1,10.0,0,0,107.48,-0.0108,4.2636,1.0592
19816,1,1,1,10.8,0,0,120.25,-0.0108,4.2636,1.0592
19817,1,1,1,9.5,0,0,106.51,-0.0111,2.6368,1.0979
19818,1,1,1,12.6,0,0,139.82,-0.0111,2.6368,1.0979
19819,1,1,1,10.2,0,0,102.05,-0.0111,2.6368,1.0979
19820,1,1,1,11.4,0,0,127.69,-0.0109,3.6424,1.0760
19821,1,1,1,8.2,0,0,91.57,-0.0109,3.6424,1.0760
19822,1,1,1,11.9,0,0,132.49,-0.0109,3.6424,1.0760
19823,1,1,1,10.8,0,0,98.42,-0.0112,3.8516,1.1052
19824,1,1,1,12.1,0,0,130.94,-0.0112,3.8516,1.1052
19825,1,1,1,10.4,0,0,118.12,-0.0112,3.8516,1.1052
19826,1,1,1,11.0,0,0,104.71,-0.0110,4.1117,1.0906
19827,1,1,1,10.1,0,0,113.63,-0.0110,4.1117,1.0906
19828,1,1,1,10.0,0,0,110.69,-0.0110,4.1117,1.0906
19829,1,1,1,10.2,0,0,104.62,-0.0111,3.0954,1.0879
19830,1,1,1,10.0,0,0,98.85,-0.0111,3.0954,1.0879
19831,1,1,1,11.6,0,0,104.25,-0.0111,3.0954,1.0879
19832,1,1,1,10.1,0,0,91.02,-0.0112,3.3403,1.1102
19833,1,1,1,10.4,0,0,107.88,-0.0112,3.3403,1.1102
19834,1,1,1,10.5,0,0,98.11,-0.0112,3.3403,1.1102
19835,1,1,1,9.1,0,0,102.00,-0.0111,3.4428,1.1005
19836,1,1,1,11.0,0,0,110.79,-0.0111,3.4428,1.1005
19837,1,1,1,7.9,0,0,64.57,-0.0111,3.4428,1.1005
19838,1,1,1,11.0,0,0,110.60,-0.0112,3.2138,1.1042
19839,1,1,1,10.0,0,0,105.11,-0.0112,3.2138,1.1042
19840,1,1,1,11.2,0,0,126.26,-0.0112,3.2138,1.1042
19841,1,1,1,7.5,0,0,79.68,-0.0112,3.3731,1.1022
19842,1,1,1,8.9,0,0,47.26,-0.0112,3.3731,1.1022
19843,1,1,1,11.0,0,0,115.97,-0.0112,3.3731,1.1022
19844,1,1,1,10.2,0,0,107.41,-0.0113,3.6445,1.1121
19845,1,1,1,11.1,0,0,126.23,-0.0113,3.6445,1.1121
19846,1,1,1,8.8,0,0,100.13,-0.0113,3.6445,1.1121
19847,1,1,1,8.8,0,0,88.56,-0.0113,3.5147,1.1275
19848,1,1,1,9.8,0,0,99.95,-0.0113,3.5147,1.1275
19849,1,1,1,10.9,0,0,123.48,-0.0113,3.5147,1.1275
19850,1,1,1,11.1,0,0,104.34,-0.0115,3.3114,1.1288
19851,1,1,1,9.9,0,0,113.83,-0.0115,3.3114,1.1288
19852,1,1,1,10.9,0,0,123.30,-0.0115,3.3114,1.1288
19853,1,1,1,11.1,0,0,114.01,-0.0113,3.7624,1.1134
19854,1,1,1,10.1,0,0,100.40,-0.0113,3.7624,1.1134
19855,1,1,1,10.8,0,0,112.41,-0.0113,3.7624,1.1134
19856,1,1,1,11.4,0,0,120.06,-0.0112,3.3492,1.1058
19857,1,1,1,10.5,0,0,110.99,-0.0112,3.3492,1.1058
19858,1,1,1,10.4,0,0,87.11,-0.0112,3.3492,1.1058
19859,1,1,1,10.5,0,0,106.72,-0.0110,2.6503,1.0923
19860,1,1,1,9.4,0,0,92.91,-0.0110,2.6503,1.0923
19861,1,1,1,12.4,0,0,122.83,-0.0110,2.6503,1.0923
19862,1,1,1,8.5,0,0,95.58,-0.0112,2.7890,1.1004
19863,1,1,1,9.2,0,0,92.18,-0.0112,2.7890,1.1004
19864,1,1,1,9.8,0,0,80.30,-0.0112,2.7890,1.1004
19864,1,1,1,8.4,0,0,87.39,nan,nan,nan
19865,1,1,1,11.8,0,0,134.76,-0.0119,3.5237,1.1000
19866,1,1,1,9.4,0,0,91.47,-0.0119,3.5237,1.1000
19867,1,1,1,8.1,0,0,79.87,-0.0119,3.5237,1.1000
19868,1,1,1,9.6,0,0,77.58,-0.0115,2.2969,1.1156
19869,1,1,1,10.1,0,0,80.43,-0.0115,2.2969,1.1156
19870,1,1,1,8.6,0,0,83.70,-0.0115,2.2969,1.1156
19871,1,1,1,11.5,0,0,125.32,-0.0118,2.7647,1.1490
19872,1,1,1,9.4,0,0,103.43,-0.0118,2.7647,1.1490
19873,1,1,1,8.4,0,0,80.81,-0.0118,2.7647,1.1490
19874,1,1,1,10.0,0,0,98.03,-0.0115,2.4995,1.1373
19875,1,1,1,10.9,0,0,83.26,-0.0115,2.4995,1.1373
19876,1,1,1,11.8,0,0,117.03,-0.0115,2.4995,1.1373
19877,1,1,1,7.9,0,0,70.40,-0.0113,3.3513,1.1287
19878,1,1,1,7.9,0,0,78.15,-0.0113,3.3513,1.1287
19879,1,1,1,10.2,0,0,98.04,-0.0113,3.3513,1.1287
19880,1,1,1,10.0,0,0,81.00,-0.0114,3.0908,1.1120
19881,1,1,1,11.8,0,0,94.71,-0.0114,3.0908,1.1120
19882,1,1,1,9.4,0,0,81.74,-0.0114,3.0908,1.1120
19883,1,1,1,11.1,0,0,118.09,-0.0115,3.5498,1.1248
19884,1,1,1,11.1,0,0,109.29,-0.0115,3.5498,1.1248
19885,1,1,1,7.9,0,0,84.54,-0.0115,3.5498,1.1248
19886,1,1,1,9.2,0,0,64.91,-0.0117,2.9866,1.1286
19887,1,1,1,9.5,0,0,85.89,-0.0117,2.9866,1.1286
19888,1,1,1,10.6,0,0,119.06,-0.0117,2.9866,1.1286
19889,1,1,1,9.8,0,0,102.60,-0.0114,3.0857,1.1205
19890,1,1,1,11.8,0,0,130.24,-0.0114,3.0857,1.1205
19891,1,1,1,10.9,0,0,114.50,-0.0114,3.0857,1.1205
19892,1,1,1,9.0,0,0,82.25,-0.0115,2.2892,1.1420
19893,1,1,1,9.6,0,0,106.98,-0.0115,2.2892,1.1420
19894,1,1,1,9.0,0,0,101.81,-0.0115,2.2892,1.1420
19895,1,1,1,9.1,0,0,66.63,-0.0114,3.0487,1.1319
19896,1,1,1,10.1,0,0,97.40,-0.0114,3.0487,1.1319
19897,1,1,1,9.8,0,0,106.38,-0.0114,3.0487,1.1319
19898,1,1,1,9.2,0,0,97.96,-0.0116,2.8902,1.1479
19899,1,1,1,9.2,0,0,92.39,-0.0116,2.8902,1.1479
19900,1,1,1,8.4,0,0,93.98,-0.0116,2.8902,1.1479
19901,1,1,1,8.6,0,0,89.37,-0.0119,2.1488,1.1727
19902,1,1,1,8.6,0,0,82.47,-0.0119,2.1488,1.1727
19903,1,1,1,11.1,0,0,114.29,-0.0119,2.1488,1.1727
19904,1,1,1,10.5,0,0,111.25,-0.0113,3.2884,1.1172
19905,1,1,1,10.1,0,0,101.64,-0.0113,3.2884,1.1172
19906,1,1,1,9.0,0,0,90.11,-0.0113,3.2884,1.1172
19907,1,1,1,8.1,0,0,88.37,-0.0119,2.2607,1.1690
19908,1,1,1,6.9,0,0,76.18,-0.0119,2.2607,1.1690
19909,1,1,1,11.2,0,0,112.30,-0.0119,2.2607,1.1690
19910,1,1,1,8.6,0,0,89.99,-0.0118,2.1067,1.1581
19911,1,1,1,9.1,0,0,84.44,-0.0118,2.1067,1.1581
19912,1,1,1,10.0,0,0,106.85,-0.0118,2.1067,1.1581
19913,1,1,1,9.0,0,0,89.59,-0.0115,2.6936,1.1327
19914,1,1,1,11.2,0,0,122.01,-0.0115,2.6936,1.1327
19915,1,1,1,8.2,0,0,93.21,-0.0115,2.6936,1.1327
19916,1,1,1,10.6,0,0,112.68,-0.0115,3.1974,1.1315
19917,1,1,1,11.1,0,0,116.21,-0.0115,3.1974,1.1315
19918,1,1,1,10.2,0,0,100.26,-0.0115,3.1974,1.1315
19919,1,1,1,8.6,0,0,95.88,-0.0115,3.1058,1.1345
19920,1,1,1,8.9,0,0,85.37,-0.0115,3.1058,1.1345
19921,1,1,1,10.1,0,0,98.20,-0.0115,3.1058,1.1345
19922,1,1,1,9.5,0,0,106.04,-0.0112,2.8222,1.1064
19923,1,1,1,8.4,0,0,85.01,-0.0112,2.8222,1.1064
19924,1,1,1,11.8,0,0,103.47,-0.0112,2.8222,1.1064
19925,1,1,1,10.6,0,0,108.01,-0.0113,3.5473,1.1052
19926,1,1,1,7.2,0,0,66.68,-0.0113,3.5473,1.1052
19927,1,1,1,9.4,0,0,92.84,-0.0113,3.5473,1.1052
19928,1,1,1,10.9,0,0,123.34,-0.0116,2.1454,1.1569
19929,1,1,1,10.6,0,0,93.31,-0.0116,2.1454,1.1569
19930,1,1,1,10.6,0,0,99.66,-0.0116,2.1454,1.1569
19931,1,1,1,10.2,0,0,86.51,-0.0114,2.7499,1.1256
19932,1,1,1,10.0,0,0,87.54,-0.0114,2.7499,1.1256
19933,1,1,1,11.0,0,0,124.57,-0.0114,2.7499,1.1256
19934,1,1,1,9.4,0,0,90.20,-0.0113,3.2293,1.1104
19935,1,1,1,10.5,0,0,82.98,-0.0113,3.2293,1.1104
19936,1,1,1,12.0,0,0,137.92,-0.0113,3.2293,1.1104
19937,1,1,1,8.6,0,0,95.05,-0.0112,3.0798,1.1108
19938,1,1,1,8.0,0,0,81.60,-0.0112,3.0798,1.1108
19939,1,1,1,8.4,0,0,72.90,-0.0112,3.0798,1.1108
19940,1,1,1,9.1,0,0,101.73,-0.0114,1.8988,1.1269
19941,1,1,1,11.1,0,0,119.40,-0.0114,1.8988,1.1269
19942,1,1,1,9.1,0,0,90.95,-0.0114,1.8988,1.1269
19943,1,1,1,7.8,0,0,74.40,-0.0112,2.8704,1.1039
19944,1,1,1,10.2,0,0,119.23,-0.0112,2.8704,1.1039
19945,1,1,1,12.8,0,0,134.52,-0.0112,2.8704,1.1039
19946,1,1,1,10.1,0,0,97.27,-0.0112,3.6309,1.1060
19947,1,1,1,9.0,0,0,101.72,-0.0112,3.6309,1.1060
19948,1,1,1,8.9,0,0,79.61,-0.0112,3.6309,1.1060
19949,1,1,1,9.1,0,0,91.00,-0.0111,3.1824,1.0950
19950,1,1,1,11.5,0,0,127.48,-0.0111,3.1824,1.0950
19951,1,1,1,10.5,0,0,99.74,-0.0111,3.1824,1.0950
19952,1,1,1,10.2,0,0,107.60,-0.0111,3.4383,1.0944
19953,1,1,1,11.2,0,0,101.39,-0.0111,3.4383,1.0944
19954,1,1,1,9.1,0,0,81.78,-0.0111,3.4383,1.0944
19955,1,1,1,9.0,0,0,82.63,-0.0111,3.9135,1.0967
19956,1,1,1,9.5,0,0,78.12,-0.0111,3.9135,1.0967
19957,1,1,1,9.0,0,0,58.76,-0.0111,3.9135,1.0967
19958,1,1,1,9.2,0,0,73.07,-0.0114,2.8440,1.1220
19959,1,1,1,9.0,0,0,102.38,-0.0114,2.8440,1.1220
19960,1,1,1,12.0,0,0,115.81,-0.0114,2.8440,1.1220
19961,1,1,1,9.2,0,0,100.47,-0.0114,3.4537,1.1171
19962,1,1,1,9.4,0,0,91.24,-0.0114,3.4537,1.1171
19963,1,1,1,8.9,0,0,85.85,-0.0114,3.4537,1.1171
19964,1,1,1,10.8,0,0,118.19,-0.0115,2.7658,1.1323
19965,1,1,1,9.2,0,0,96.55,-0.0115,2.7658,1.1323
19966,1,1,1,9.5,0,0,103.42,-0.0115,2.7658,1.1323
19967,1,1,1,9.8,0,0,107.02,-0.0116,3.7478,1.1478
19968,1,1,1,10.6,0,0,119.91,-0.0116,3.7478,1.1478
19969,1,1,1,9.6,0,0,96.72,-0.0116,3.7478,1.1478
19970,1,1,1,11.0,0,0,108.12,-0.0113,3.0866,1.1207
19971,1,1,1,9.2,0,0,77.39,-0.0113,3.0866,1.1207
19972,1,1,1,12.5,0,0,90.45,-0.0113,3.0866,1.1207
19973,1,1,1,10.6,0,0,102.53,-0.0115,3.5756,1.1342
19974,1,1,1,8.1,0,0,80.18,-0.0115,3.5756,1.1342
19975,1,1,1,8.9,0,0,96.51,-0.0115,3.5756,1.1342
19976,1,1,1,13.1,0,0,147.16,-0.0111,3.3939,1.0964
19977,1,1,1,9.1,0,0,82.77,-0.0111,3.3939,1.0964
19978,1,1,1,10.2,0,0,116.38,-0.0111,3.3939,1.0964
19979,1,1,1,9.0,0,0,85.61,-0.0114,2.4270,1.1165
19980,1,1,1,8.4,0,0,88.78,-0.0114,2.4270,1.1165
19981,1,1,1,9.9,0,0,114.73,-0.0114,2.4270,1.1165
19982,1,1,1,9.9,0,0,109.57,-0.0110,2.7737,1.0864
19983,1,1,1,10.1,0,0,116.46,-0.0110,2.7737,1.0864
19984,1,1,1,8.1,0,0,81.26,-0.0110,2.7737,1.0864
19985,1,1,1,9.2,0,0,103.30,-0.0114,2.7718,1.1141
19986,1,1,1,9.8,0,0,89.67,-0.0114,2.7718,1.1141
19987,1,1,1,7.9,0,0,85.19,-0.0114,2.7718,1.1141
19988,1,1,1,13.4,0,0,147.61,-0.0114,3.3050,1.1127
19989,1,1,1,9.1,0,0,83.50,-0.0114,3.3050,1.1127
19990,1,1,1,9.9,0,0,99.67,-0.0114,3.3050,1.1127
19991,1,1,1,10.6,0,0,120.51,-0.0114,2.4577,1.1195
19992,1,1,1,9.9,0,0,112.17,-0.0114,2.4577,1.1195
19993,1,1,1,9.2,0,0,102.86,-0.0114,2.4577,1.1195
19994,1,1,1,8.2,0,0,92.61,-0.0113,2.1814,1.1235
19995,1,1,1,11.4,0,0,124.74,-0.0113,2.1814,1.1235
19996,1,1,1,9.5,0,0,110.54,-0.0113,2.1814,1.1235
19997,1,1,1,10.5,0,0,122.71,-0.0111,2.5163,1.0978
19998,1,1,1,9.0,0,0,80.55,-0.0111,2.5163,1.0978
19999,1,1,1,11.0,0,0,110.46,-0.0111,2.5163,1.0978
20000,1,1,1,9.4,0,0,105.30,-0.0116,2.3723,1.1428
20001,1,1,1,10.2,0,0,115.16,-0.0116,2.3723,1.1428
20002,1,1,1,9.1,0,0,103.44,-0.0116,2.3723,1.1428
